term,tag
situ,FW-NN
siphoned,VBD
siberian,JJ
single-valued,JJ
sidelines,NNS
sincerest,JJT
sickness,NN
sings,VBZ
sigue,FW-VBZ
sinfonica,FW-JJ-TL
sisters,NNS
signor,NP
simulates,VBZ
singleness,NN
sinned,VBN
sinkhole,NN
simulated,VBN
singlehandedly,RB
sims,NP
six-shooter,NN
sister-in-law,NN
sights,NNS
silverman,NNP
singer's,NN$
single-lane,NN
siepi,NP
similarities,NNS
sickened,VBD
sinuous,JJ
signals,VBZ
single-digit,JJ
siegfried,NP
silken,JJ
sigemund,NP
single-dose,NN
simmons,NNP
single-handed,JJ
signal-intensity,NN
sizes,NNS
signal,VB
sidney's,NP$
sized,VBD
simpkins,NP
signposts,NNS
sinewy,JJ
sinews,NNS
sighs,NNS
sitter's,NN$
sight,NN
single-minded,JJ
silkworms,NNS-TL
simmel,NP
single-family,NN
sickly-tolerant,JJ
simmer,VB
sixth,JJ
sixty-day,JJ
single-crystal,NN
simplex,NP
sixty,CD
simples,NNS
simpler,JJR
sister,NN
sinister,JJ
six-man,JJ
simulation,NN
sizzling,VBG
sippers,NNS
sighting,VBG
simplicitude,NN
silence,NN
sintered,VBN
sightseeing,VBG
single-foot,VB
signifies,VBZ
signified,VBD
sinan,NP
sinai,NP
side-rack,NN
sizzle,VB
sideshow,NN
simca,NP
sinusoids,NNS
sifting,NN
signed,VBN
sisters',NNS$-NC
similar,JJ
signet,NNP
sinful,JJ
sidestep,VB
singly,RB
sibling,NP
single,JJ
silliest,JJT-NC
sing's,NP$
sinton,NP
sixty-one,CD
sidechairs,NNS
signal-to-noise,JJ
sick,JJ
side-looking,JJ
sided,VBN
simmons',NP$
sides,NNS
signore,NNP
signora,NP
sihanouk's,NP$
silica,NN
side-crash,JJ
simpson,NP
