term,tag
setup,NN
sentry,NN
self-sacrifice,NN
sea-road,NN
seebohm's,NP$
servants,NNS
searles,NP
semi-precious,JJ
self-conscious,JJ
seismological,JJ
self-crimination,NN
seaports,NNS
serpent,NN
searchlight,NN
self-realized,JJ
seventeen-year-old,JJ
sense,VBP
self's,NN$
septuagenarian's,NN$
serial,NN
serum,NN
self-perpetuating,JJ
septic,JJ
secured,VBN
sec.,NNS
self-aggrandizement,NN
sentiments,NNS
self-critical,JJ
self-control,NN
septillion,CD
serenity,NN
seaton,NP
sedately,RB
sellers',NNS$
seventy-odd,CD
sentencing,VBG
sens.,NNS-TL
security-type,JJ
securities-based,JJ
sectors,NNS
semi-conscious,JJ
serbantian,JJ
separations,NNS
selectors,NNS
sect,NN
semitropical,JJ
se,FW-PPL
serge,NN
senators,NNS-TL
serving,VBG
seekin',VBG
september,NNP
seizing,VBG
setback,NN
setbacks,NNS
self-portrait,NN
self-appointed,JJ
selves,NNS
segovia's,NP$
septation,NN
seasonally,RB
self-insurance,NN
self-locking,JJ
seduce,VB
second-story,NN
sensitized,VBN
seekonk,NP
seventy-foot,JJ
serra,NP-TL
seeking,VBG
secondarily,RB
seminarians,NNS
seizin',VBG
separators,NNS
seven-iron,NN
seurat,NP
seedcoat,NN
serpentine,JJ-TL
sea-damp,NN
servant,NN
sensibilities,NNS
semiannual,JJ
seacoast,NN
seedlings,NNS
self-acceptance,NN
segmenting,VBG
self-indulgence,NN
sextillion,CD
seniors,NNP
seamanship,NN
self-image,NN
series,NNP
self-aggrandisement,NN
semiempirical,JJ
septa,NNS
sergeants,NNS
semi-special,JJ
sears,NP
sexually,RB
separating,VBG
seniority,NN
sexual,JJ
self-government,NN
seditious,JJ
seoul,NNP
secretly,RB
seven-yen,JJ
sentiment,NN
self-deceiving,JJ
secretary-general,NN-TL
seriously,RB
self-deception,NN
selectmen,NNS-TL
sensor,NN
self-examination,NN
sept.,NNP
self-determination,NN
sellout,NN
semi-autonomous,JJ
secessionists,NNS
seventh,JJ
sensory,JJ
senor,NP
segal's,NP$
several-year,JJ
sewanee,NP
seceded,VBN
sensors,NNS
semi-independent,JJ
seventy,CD
secants,NNS
senselessly,RB
segregated,VBN
selections,NNS
seahorse,NNP
secularism,NN
severing,NN
sensations,NNS
seagoville,NP
seven-day,JJ
self-enclosed,JJ
separable,JJ
sellin',NN
seeming,VBG
seventy-six,CD
selection-rejection,NN
semple-lisle,NP
seerey,NP
self-judging,JJ
service-connected,JJ
self-help,NN
semi-ambiguous,JJ
second-level,NN
seidel,NP
seersucker,NN
semi-minor,JJ
service,NN
semiquantitative,JJ
seduction,NN
self-extinguishing,JJ
seafaring,JJ
second-class,NN
sergeant,NN
seduced,VBN
selling,VBG
secretariat,NN-TL
seymour,NNP
season,NN
sentinels,NNS
serve,VB
self-sustaining,JJ
semi-serious,JJ
segur,NP
seducer,NN
second-floor,NN
secco,FW-NN
self-betrayal,NN
sex,NN
secretarial,JJ
set-up,NN
self-awareness,NN
self-ordained,JJ
self-employed,JJ
seated,VBN
sedate,JJ
sera,NNS
seminary,NN-TL
seventy-fifth,OD
sentenced,VBN
self-confident,JJ
sees,VBZ
seam,NN
seep,VB
second-look,NN
selle,VB
sea-blessed,JJ
selflessness,NN
seed,NN
sentences,NNS
seen,VBN
seem,VBP
self-sacrificing,JJ
seek,VBP
sensual,JJ
sell,VB
sentry's,NN$
servo,NN
semi-conductors,NNS
self,NN
self-flagellation,NN
self-defense,NN
semiramis,NP-TL
severly,QL
semi-abstractions,NNS
seductive,JJ
self-dictate,NN
seedless,JJ
serene,JJ
self-serve,NN
secrecy,NN
selkirk's,NP$
sewing,VBG
semra,NP
sept.30,CD
sedgwick,NP
services,NNS
seasons,NNS
self-correcting,JJ
self-restraint,NN
segment,NN
semi-skilled,JJ
segura,NP
seton,NP
seize,VB
seafood,NN
serif,NP
self-destructive,JJ
self-unloading,JJ
sea-beach,NN
senior,JJ
self-redefinition,NN
sector,NN
selection,NN
seven-hit,JJ
serenade,NN
seclude,VB
second-echelon,NN
serenely,RB
session,NN
seaweed,NN
self-assertive,JJ
setter,NP-TL
sewn,VBN
securing,VBG
sell-off,NN
senate-house,JJ
sensitivities,NNS
secretaries,NNS
settlements,NNS
self-plagiarisms,NNS
secular,JJ
sepulchred,VBN
seventeen-inch,JJ
self-delusion,NN
secesh,NP
self-evident,JJ
second-half,NN
self-discipline,NN
secondary,JJ
seward's,NP$
sects,NNS
settings,NNS
sethness,NP
seldom,RB
seabrook,NP
semi-isolated,JJ
senese,NP
seaton's,NP+BEZ
sediment,NN
secretary,NN
sew,VB
seventeen,CD
set,VBD
sensuality,NN
seas,NNS
sear,VB
sensitivity,NN
serratus,NN
sez,VBZ-TL
seat,NN
semisecret,JJ
sensitives,NNS
see,VB
sed,VBN
sec,NNP
sean,NP
sea,NNP
seal,NN
semidrying,VBG
segmental,JJ
sedans,NNS
seigner,NP
seafarers,NNS
see-through,JJ
seekers,NNS
second-place,NN
seers,NNS
semiconductor,NN
seattle-based,JJ
second-order,NN
self-centered,JJ
seventeenth-century,NN
self-serving,JJ
secularist,JJ
selectively,RB
sea-village,NN
seaboard,NN-TL
seventy-five-foot,JJ
selena,NP
sediments,NNS
secrets,NNS
setsw,NN
self-interest,NN
second-largest,JJ
sensitive,JJ
sexes,NNS
semi-abstract,JJ
senator,NN-TL
self-assertion,NN
sea's,NN$-TL
searchlights,NNS
sequenced,VBN
seminal,JJ
self-completion,NN
self-respect,NN
seven-week,JJ
senseless,JJ
selden,NP
seizure,NN
selkirkers,NPS
self-consistent,JJ
seldes,NP
sequences,NNS
sentinel,NN
secede,VB
sensible,JJ
self-confidence,NN
semi-inflated,JJ
secret,NN
seasoned,JJ
servatius,NP
self-aggrandizing,JJ
sensibly,RB
semi-public,JJ
search-and-seizure,JJ
senses,NNS
serenaded,VBD
sentimentality,NN
sea-horses,NNS
sensed,VBD
sedition,NN
sesame,NN
sexuality,NN
seepage,NN
secluded,VBN
seven,CD
self-rule,NN
sex-manuals,NNS
self-defeat,NN
secretary-designate,NN-TL
senium,FW-NN-TL
seattle,NNP
sells,VBZ
sever,VB
seven-million-ton,JJ
severity,NN
seismographs,NNS
semiliterate,JJ
semesters,NNS
seminar,NN
several,JJ
searchings,NNS
sewickley,NP
servitors,NNS
self-destruction,NN
see-lective,JJ
seagulls,NNS
seamen,NNS
self-satisfaction,NN
second-degree,NN
selfless,JJ
self-regulatory,JJ
secularized,VBN
severs,NP
seven-o'clock,NN
seward,NP
severe,JJ
self-consciously,RB
sets,VBZ
secession,NN
sensing,VBG
seasonal,JJ
seventy-two,CD
seventies,NNS
sentence,NN
secretaries',NNS$
seato,NN
sequestration,NN
self-conceited,JJ
segregate,VB
senatorial,JJ
seats,NNS
senate's,NN$-TL
serious-minded,JJ
sentence-structure,NN
seems,VBZ
semipublic,JJ
semmes,NP
self-energizing,JJ
seams,NNS
self-mastery,NN
seventy-five,CD
selma,NP
self-sufficiency,NN-HL
self-deceptions,NNS
selects,VBZ
sensational,JJ
seaside,NN
self-imposed,JJ
serves,VBZ
securities,NNS
self-portraits,NNS
served,VBD
security,NN
sebastian,NNP
seating,VBG
seaquarium,NP
sequence,NN
senate,NNP
servile,JJ
searching,VBG
selectivity,NN
second-,OD
selfishness,NN
separateness,NN
separately,RB
severance,NN
self-effacing,JJ
self-effacement,NN
searing,VBG
seaman,NN-TL
seaborg,NP
seller,NN
seaquake,NN
select,VB
serpents,NNS
semantically,RB
seclusion,NN
semi-catatonic,JJ
seminario,NP
seventy-eight,CD
sensationalism,NN
secularists,NNS
seconds,NNS
selecting,VBG
seven-,CD
seynes,NP
sedimentation,NN
searchingly,RB
senora,NN
sea-food,NN
senior-graduate,JJ
serviced,VBN
sell-offs,NNS
seeped,VBD
sectarian,JJ
serviceable,JJ
seeds,NNS
self-deprecation,NN
segovia,NP
sept,NP
sensitively,RB
seeing,VBG
sedulously,RB
sedan,NN
sewing-machine,NN
sextuor,FW-NN-TL
semi-heights,NNS
serfs,NNS
seed-bearing,JJ
seller's,NN$
sends,VBZ
seeker,NN
sealed,VBN
secretion,NN
senioritatis,FW-NN$
seventy-fourth,OD-TL
sections,NNS
seein',VBG
secondhand,NN
secreted,VBN
sequel,NN
secretariate,NN-TL
self-images,NNS
segregation,NN
semi-literate,JJ
secretary-treasurer,NN
self-observation,NN
sentimentalists,NNS
selfish,JJ
seven-concert,JJ
serviettes,NNS
self-seeking,JJ
serieuses,FW-JJ-TL
seekingly,RB
severe-looking,JJ
servings,NNS
severally,RB
sewer's,NN$
self-perceived,JJ
sepia,NN
senilis,JJ
secretions,NNS
serafin,NP
self-victimized,JJ
serological,JJ-HL
self-content,JJ
self-dramatization,NN
self-protection,NN
semiautomatic,JJ
sectionalized,VBN
setting,VBG
semi-private,JJ
seven-stories,JJ
semiarid,JJ
self-reliance,NN
semblance,NN
self-congratulation,NN
separate,JJ
self-discovery,NN
searched,VBD
semi-professionally,RB
seagate,NNP
seriousness,NN
sensuous,JJ
seraphim,NNS
seismic,JJ
severna,NP-TL
searches,VBZ
sewed,VBN
semitrance,NN
semi-rigid,JJ
sedative,NN
seceding,VBG
sewer,NN
secretary's,NN$
serious,JJ
sensibility,NN
