term,tag
watson,NNP
washoe,NP-TL
watermelon,NN
wavy-haired,JJ
waterproofing,NN
wart-hog,NN
walford,NP
watershed,NN
waterfalls,NNS
water-balance,NN
watersheds,NNS
way's,NP$-TL
ways,NNS
wabash,NP
walter's,NP$
warmed-over,JJ
warrior,NN
wa,NNP
wash-outs,NNS
war's,NN$
wanders,VBZ
waffle-pattern,JJ
wander-years,NNS-TL
wade-evans,NP
washizu's,NP$
warsaw's,NP$
walsh's,NP$
wastebasket,NN
walk,VBP
walt,NNP
wattenberg,NP
wakayama,NNP
warfield,NP
wally's,NP+HVZ
wayland,NNP
warehouses,NNS
wansee,NP-TL
wall-to-wall,JJ
walpole,NP
waldensian,JJ
warwick,NP
waste,NN
warmth,NN
walter,NP
wants,VBZ
waterbury,NP
walloping,VBG
wanta,VB+TO
wake,NN
wartime,NN
watson-watt's,NP$
walkman,NNP
water-line,NN
wales',NP$
waddell,NP
waterway,NN
wainscoted,JJ
waivers,NNS
wartorn,JJ
watchful,JJ
waging,VBG
waspish,JJ
waterside,NN
waitresses,NNS
waterworks,NN
wasteland,NN
waterfall,NN
warden,NN
warming,NN
wadsworth,NNP
wasson,NP
walkover,NN
washbasin,NN
waterproof,JJ
wasteful,JJ
wagner,NP
walk-to,JJ
wafers,NNS
wage,NN
washed-out,JJ
wansley,NP
wall,NNP
warrant,NN
watercolorists,NNS
wage-setter,NN
ward-heelers,NNS
wangenheim,NP
waiving,VBG
walrus,NN
waltham,NP
warping,VBG
warmed,VBD
warmer,JJR
warring,VBG-TL
wallenstein,NP
walbrecher,NNP
warranties,NNS
wayward,JJ
warwickshire,NP
watchings,NNS
waving,VBG
wave-length,NN
water-soluble,JJ
waded,VBD
wanting-to-be-alone,JJ
wanna,VB+AT
warningly,RB
wall-switch,NN
wasting,VBG
waggling,VBG
warbling,VBG
wads,NNS
watchdog,NN
wao,NP-TL
wan,JJ
wailed,VBD
waits,VBZ
wac,NP-TL
ward-personnel,NNS
waite,NP
way,NN
wax,NN
wacs,NP-TL
was,VBD
war,NNP
waistcoat,NN
waterline,NN
warlike,JJ
waist-high,JJ-TL
wasn't,BEDZ*
walitzee,NP
wastrel,NN
warren's,NP$
water-cooled,JJ
watches,NNS
washings,NNS
warning,VBG
walks,NNS
watched,VBN
walters,NNP
water-filled,JJ
watson-watt,NP
wakui,NNP
waterskiing,VBG
warms,VBZ
warehouse,NNP
walk-way,NN
wart,NN
wagner-peyser,NP-TL
wallow,VB
walton,NP
wallop,NN
walcott,NP-TL
waived,VBD
wards,NNS
walked,VBD
waxing,VBG
wahtahm,NN
watercolors,NNS
walker,NNP
wastewater,NN
waiver,NN
