term,tag
looms,NNS
longstreet,NP
low-flying,JJ
long-established,JJ
lobes,NNS
low-voltage,NN
locality,NN
loosening,VBG
lookup,NN
long-time,NN
lonsdale,NP
long-stemmed,JJ
lovers,NNS-TL
longrun,NN
loren,NP
longer,JJR
lowdown,JJ
loyal,JJ
longed,VBN
