term,tag
rolls,NNS
rodney-miss,NP
rows,NNS
roof-crush,JJ
rogues',NNS$-TL
rowe,NNP
roloff,NP
rococo,NN
royalties,NNS
roadbuilding,NN
rosebush,NN
rouse,VB
rotundity,NN
romantic,JJ
robustness,NN
ropers,NNS
roy's,NP$
roared,VBD
rotary,JJ
rosenmueller,NP
rosen,NP
roses,NNS
roars,VBZ
role,NN
rochdale,NP
roll,NN
rolls-royces,NPS
rollins,NP
robots,NNS
rose's,NP$
rolling,VBG
round's,NP$
rostrum,NN
rockers,NNS
rotting,VBG
robertsons,NPS
