term,tag
low,JJ
lot,NN
lou,NP
lodley,NP
lowest,JJS
lowe,NNP
lown,NP
longings,NNS
lodgings,NNS
lowered,VBD
lows,NNS
loew's,NP$-TL
low-lying,JJ
lover's,NN$
lock-outs,NNS
lorelei,NP
loewe,NP-TL
lolotte's,NP$
lobularity,NN
loewi,NNP
long-distance,NN
looms,NNS
longstreet,NP
low-flying,JJ
long-established,JJ
lobes,NNS
low-voltage,NN
long-tenured,JJ
locality,NN
loosening,VBG
lookup,NN
long-time,JJ
lonsdale,NP
long-stemmed,JJ
lovers,NNS-TL
longrun,NN
loren,NP
longer,JJR
lowdown,JJ
loyal,JJ
longed,VBN
