term,tag
sinned,VBN
sinkhole,NN
simulated,VBN
singlehandedly,RB
sims,NP
six-shooter,NN
sister-in-law,NN
sights,NNS
singer's,NN$
single-lane,NN
siepi,NP
similarities,NNS
sickened,VBD
sinuous,JJ
signals,NNS
siegfried,NP
silken,JJ
sigemund,NP
single-dose,NN
simmons,NP
single-handed,JJ
signal-intensity,NN
sizes,NNS
signal,NN
sidney's,NP$
sized,VBD
simpkins,NP
signposts,NNS
sinewy,JJ
sinews,NNS
sighs,NNS
sitter's,NN$
sight,NN
single-minded,JJ
silkworms,NNS-TL
simmel,NP
sickly-tolerant,JJ
simmer,VB
sixth,OD
sixty-day,JJ
single-crystal,NN
simplex,NP
sixty,CD
simples,NNS
simpler,JJR
sister,NN
sinister,JJ
six-man,JJ
simulation,NN
sizzling,VBG
sippers,NNS
sighting,VBG
simplicitude,NN
silence,NN
sintered,VBN
sightseeing,VBG
single-foot,VB
signifies,VBZ
signified,VBD
sinan,NP
sinai,NP
side-rack,NN
sizzle,VB
sideshow,NN
simca,NP
sinusoids,NNS
sifting,NN
signed,VBN
sisters',NNS$-NC
similar,JJ
sinful,JJ
singly,RB
sibling,NP
single,AP
silliest,JJT-NC
sing's,NP$
sinton,NP
sixty-one,CD
sidechairs,NNS
signal-to-noise,JJ
sick,JJ
side-looking,JJ
sided,VBN
simmons',NP$
sides,NNS
signore,NP
signora,NP
sihanouk's,NP$
silica,NN
simpson,NP
