term,tag
mealynosed,JJ
meaningless,JJ
metals,NNS
meanin',VBG
megatons,NNS
mediocre,JJ
metier,FW-NN
mementoes,NNS
meanness,NN
merleau-ponty,NP
men-of-war,NNS
meteor,NN
menderes,NP
meteorites,NNS
mervin,NP
metabolized,VBN
meaning,VBG
mediocrities,NNS
melamed,NNP
meals,NNS
mercenary,NN-HL
meteoritic,JJ
megawatt,NN
menace,NN
