term,tag
bullet-riddled,JJ
burgundies,NNPS
builders',NNS$
bushwhackin',JJ
buggers,NNS
buries,VBZ
button's,NP$
buried,VBN
built,VBD
builtin,JJ
build,VB
bull-sessions,NNS
buff,NN
butterfly,NN
bustin',VBG
buffer,NN
buggies,NNS
buffet,VB
budzyn,NP
butlers,NNS
bustard,NP
bucer,NP
butchered,VBN
businessman,NN
bulletin,NN
buchenwald,NP
bulging,VBG
burners,NNS
burnsides,NPS
burke-rostagno,NP-HL
businesses,NNS
bucs',NPS$
busy,JJ
busily,RB
buckboard,NN
buss,NN
buxom,JJ
bust,NN
buttons,NNS
bush,NNP
buying,NN
buttrick,NP
burton's,NP$
burglars,NNS
bunyan,NP
buyer,NN
built-from-kit,JJ
budapest,NP
busiest,JJS
bulgaria,NP
bulky,JJ
buzzes,NNS
burkes,NPS
burst,VBD
bundling,VBG
bulks,VBZ
buzzed,VBD
bugler,NN
burnet,NP
burnes,NP
bureau,NNP
burned,VBN
buckskin's,NN$
buoys,NNS
buckets,NNS
bull-like,JJ
butts,NNS
bullhide,NN
busloads,NNS
butane,NN
butte,NP-TL
buster,NP
builders,NNPS
budgeting,VBG
busted,VBN
buzz,NP
buy-back,NN
bunks,NNS
burns's,NP$
budgetary,JJ
burgesses,NNS
burghardt,NP
buoyancy,NN
bumble-bee,NN
buren,NP
bumblebee,NN
buaford,NP
budgeted,VBN
butchery,NN
bulk,NN
bull,NN
bulb,NN
budget-making,JJ
bucolic,JJ
buber,NP
budget,NN
buckhead,NNP
bunters,NNS
butterwyn,NP
bull's-eye,NN
bucky,NP
bul'ba,NP
busch,NP-TL
buber-think,NIL
buddhist,JJ-TL
butcher,NN
buddhism,NP
buffoon,NN
buys,VBZ
bunny,NNP
buy-outs,NNS
buckwheat,NN
bumpin,VBG
bullying,VBG
bucs,NPS-HL
buttonholes,NNS
butter,NN
burlington's,NP$
builder,NN
butted,VBN
bumping,VBG
bureaucracies,NNS
buell,NP
bundestag,NP
burglarproof,JJ
buchanan,NP
buckshot,NN
bugged,VBD
buttoned-down,JJ
buyers,NNS
bull-roaring,JJ
built-soap,NN
buxton,NP
bureaucrat,NN
burne,VB
buy-out,NN
burden,NN
burns,NP
burnt,VBN
bulge,NN
bulked,VBD
buddies,NNS
buckhannon,NP
bucharest,NP
burdens,NNS
buildup,NN
burkette,NP
builder's,NN$
bullyboys,NNS
burgeoned,VBD
buddha,NP
bureaucratic,JJ
bustling,VBG
buttressed,VBN
buckling,VBG
business,NNP
bucking-up,NN
burl,NN
burn,VBP
buri,NP
buttoned,VBN
burt,NNP
buttresses,NNS
burr,NN
bury,VB
bureaus,NNS
burbank,NP
bustlin',VBG
buchheister,NP
bultmann's,NP$
burma,NP
bugle,NN
burning,VBG
buffets,NNS
buick,NNP
burton,NP
bucket-shop,NN
buyin',VBG
buds,NNS
buyer's,NN$
buffoons,NNS
buckle,NN
busy-work,NN
busts,NNS
budd,NP
burnings,NNS
bubble,NN
buy,VB
bus,NN
buggy,NN
burnham's,NP$
bursitis,NN
but,CC
burrs,NNS
burro,NP
bun,NN
bum,NN
bug,NN
bud,NN
bundy,NP
burnsides',NPS$
builds,VBZ
bumpers,NNS
burrows,NNS
bucket,NN
bucked,VBN
buffs,NNS
bubenik,NP
buckle-on,JJ
buckman,NP-NC
buildin',VBG
buttery,JJ
buzz-buzz-buzz,UH
bumptious,JJ
bunkmate,NN
bullfinch,NP
bulletin'd,VBD
bundle,NN
buddhists,NPS
bullets,NNS
budded,VBD
building,VBG
burgomaster's,NN$
bullet,NN
bulwark,NN
burrow,NN
buffalo,NN
