term,tag
trippin',VBG
transport,NN
tripped,VBD
trainman,NN
tracked,VBN
transplantable,JJ
travancore,NP
trustees,NNS
treadmill,NN
trouble-free,JJ
troup,NN
transmutation,NN
trout,NN-TL
truckers,NNS
transformers,NNS
trompe-l'oeil,FW-NN
transpiring,VBG
tripping,VBG
trophy,NN-TL
transcends,VBZ
trujillo's,NP$
traces,NNS
track-signal,NN
trucking,VBG
trustworthy,JJ
trajectory,NN
treble,JJ
tribe,NN
trucked,VBN
travelers,NNS
tribuna,NP
trig's,NP$
trunks,NNS
tribune,NN-TL
trafficked,VBD
trenchard,NP
travelogues,NNS
transfer,NN
transoceanic,JJ
transform,VB
trenches,NNS
translucence,NN
translucency,NN
triplets,NNS
troubling,VBG
translate,VB
trappings,NNS
trusses,NNS
triggered,VBN
tranquility,NN
triandos,NP
triangular,JJ
tripod,NN
transoms,NNS
trimester,NN
trying,VBG
true,JJ
treats,VBZ
trans-illumination,NN
tree-clumps,NNS
travelogue-like,JJ
transmits,VBZ
tripe,NP
transcending,VBG
triumphant,JJ
trapezoid,NN
trips,NNS
trim,NN
treadwell,NP
trio,NN
trig,NP
trumbull,NP-TL
troopships,NNS
tragi-comic,JJ
tranquil,JJ
tremble,VB
trip,NN
triangles,NNS
triamcinolone,NN
truman,NP
trials,NNS
tripods,NNS
trample,VB
transmuted,VBN
transferors,NNS
trash,NN
triomphe,FW-NN-TL
triphosphopyridine,NN
trouser,NN
treacheries,NNS
traumatic,JJ
trans-illuminated,JJ
trombonist,NN
transported,VBN
trailers,NNS
treelike,JJ
traditionalism,NN
troupe,NN
tricky,JJ
tricks,NNS
truman's,NP$
trembled,VBD
transient,JJ
treason,NN
traipsing,VBG
trims,NNS
transports,NNS
