term,tag
displaces,VBZ
diaphanous,JJ
divest,VB
dilution,NN
disorder,NN
diffuse,JJ
didn,DOD*
dizzily,RB
dimitri,NP
diocese,NN
dictionaries,NNS
discordantly,RB
dispossession,NN
discorporated,VBN
displeasure,NN
diving,VBG
discolors,VBZ
divine,JJ
disrupting,VBG
dissociated,VBN
dialectical,JJ
dimensions,NNS
disbelief,NN
dilapidated,VBN
distributable,JJ
direct-mail,JJ
distributing,VBG
dialyzed,VBN
ditty,NN
discretion,NN
dipoles,NNS
disrobe,VB
dispelled,VBN
dismally,RB
dimensionally,RB
dispensary,NN
disentangle,VB
dictates,NNS
division's,NN$-TL
dictators,NNS
disappeared,VBD
discount,NN
dilating,VBG
disdains,VBZ
dictated,VBN
digestible,JJ
diron,NP
dines,VBZ
distilling,VBG
diversifying,VBG
disabilities,NNS
ditmar,NP
discussed,VBN
dinner,NN
dined,VBD
discrimination,NN
diathermy,NN
disqualified,VBN
discusses,VBZ
diabolical,JJ
diisocyanate,NN
disclosure,NN
dilettante,NN
dilemma,NN
disaffiliate,VB
disrupts,VBZ
diceon,NNP
dissatisfaction,NN
disaffected,JJ
disputado,NNP
dissenting,VBG-HL
dispossessed,VBN
diameters,NNS
discoid,JJ
divertimento,NN
disinterest,NN
distracted,VBD
disposed,VBD
disapproval,NN
dispersion,NN
diana,NP
dislocated,VBN
divulging,VBG
dieters,NNS
disallowed,VBD
diligence,NN
dimaggio,NP
dips,NNS
differences,NNS
direct-investment,JJ
diaper,NN
diloreto,NNP
directed,VBN
disbursement,NN
disharmony,NN
divans,NNS
differentiable,JJ
dirty,JJ
dispensing,VBG
disturbances,NNS
distribution,NN
dickens',NP$
display,VB
diagnose,VB
diligently,RB
disgrace,NN
differentiated,VBN
dites,FW-VB
disclosing,VBG
direction,NN
diffusers,NNS
divisive,JJ
diverse,JJ
dispensation,NN
disengagement,NN
distributions,NNS
diego,NP
diplomat,NN
discriminate,VB
disputable,JJ
dissemination,NN
dionie,NP
disloyal,JJ
diarrhea,NN
digress,VB
disasters,NNS
digital,JJ
dimensioning,VBG
dismayed,JJ
disgraceful,JJ
dictating,VBG
discours,FW-NN-TL
dissonances,NNS
dissenters,NNS
diaries,NNS
dies,VBZ
directionally,RB
dill's,NP$
diet,NN-TL
dieu,FW-NP
dipper,NN
diem,NN-TL
discharge,VB
died,VBD
diathesis,NN
diffraction,NN
dispassionate,JJ
directors,NNS
diagnosis,NN
directory,NN
dian's,NP$
disposables,NNS
disorganization,NN
